propertyclr_sum,violentclr_sum,grandtotclr_sum,year,month,county
12,9,0,2018,august,contra costa county
1,0,0,2018,august,san luis obispo county
32,30,1,2018,august,san diego county
0,0,0,2018,august,san diego county
3,0,0,2018,august,ventura county
44,30,0,2018,august,san bernardino county
36,3,0,2018,august,orange county
5,6,1,2018,august,orange county
0,0,0,2018,august,orange county
0,1,0,2018,august,fresno county
0,0,0,2018,august,contra costa county
0,0,0,2018,august,glenn county
15,3,1,2018,august,butte county
29,17,0,2018,august,ventura county
2,6,0,2018,august,monterey county
4,4,0,2018,august,san mateo county
16,0,0,2018,august,riverside county
14,14,0,2018,august,riverside county
31,31,1,2018,august,los angeles county
6,0,0,2018,august,santa clara county
2,0,0,2018,august,los angeles county
2,5,0,2018,august,butte county
15,8,0,2018,august,los angeles county
2,6,0,2018,august,fresno county
43,42,1,2018,august,los angeles county
0,0,0,2018,august,los angeles county
12,0,0,2018,august,san luis obispo county
0,0,0,2018,august,stanislaus county
0,7,0,2018,august,san bernardino county
14,3,1,2018,august,riverside county
13,9,0,2018,august,sonoma county
12,27,0,2018,august,los angeles county
1,0,0,2018,august,alameda county
7,2,0,2018,august,contra costa county
7,4,0,2018,august,san luis obispo county
6,23,2,2018,august,contra costa county
3,6,0,2018,august,orange county
26,13,1,2018,august,placer county
11,7,0,2018,august,el dorado county
33,2,0,2018,august,contra costa county
31,3,0,2018,august,alameda county
10,8,0,2018,august,plumas county
16,23,0,2018,august,los angeles county
7,2,0,2018,august,ventura county
0,0,0,2018,august,tulare county
0,13,0,2018,august,kings county
10,4,0,2018,august,san diego county
4,15,1,2018,august,sacramento county
65,9,1,2018,august,san bernardino county
2,1,0,2018,august,riverside county
2,2,0,2018,august,los angeles county
4,4,0,2018,august,orange county
22,10,0,2018,august,tehama county
25,43,2,2018,august,shasta county
23,17,0,2018,august,san bernardino county
20,8,1,2018,august,los angeles county
9,10,0,2018,august,san mateo county
2,11,0,2018,august,fresno county
16,11,0,2018,august,san bernardino county
6,27,0,2018,august,contra costa county
22,8,1,2018,august,kern county
0,0,0,2018,august,humboldt county
4,0,0,2018,august,solano county
2,0,0,2018,august,san joaquin county
2,2,0,2018,august,stanislaus county
72,49,0,2018,august,riverside county
30,34,0,2018,august,riverside county
0,0,0,2018,august,riverside county
9,2,0,2018,august,placer county
10,8,1,2018,august,sonoma county
0,0,0,2018,august,los angeles county
1,3,0,2018,august,los angeles county
10,14,0,2018,august,los angeles county
32,11,1,2018,august,placer county
92,135,6,2018,august,sacramento county
51,55,3,2018,august,sacramento county
42,30,3,2018,august,monterey county
1,2,0,2018,august,san benito county
33,65,2,2018,august,san bernardino county
42,40,2,2018,august,san bernardino county
1,0,0,2018,august,san bernardino county
6,0,0,2018,august,san bernardino county
42,4,0,2018,august,san mateo county
6,6,0,2018,august,orange county
178,244,18,2018,august,san diego county
78,60,2,2018,august,san diego county
0,1,0,2018,august,san diego county
2,2,0,2018,august,san diego county
4,4,0,2018,august,los angeles county
2,1,0,2018,august,los angeles county
265,185,6,2018,august,san francisco county
4,0,0,2018,august,san francisco county
3,1,1,2018,august,los angeles county
4,8,0,2018,august,riverside county
21,58,0,2018,august,san joaquin county
0,0,0,2018,august,fresno county
132,128,2,2018,august,santa clara county
0,0,0,2018,august,santa clara county
2,1,1,2018,august,orange county
24,10,0,2018,august,alameda county
16,6,0,2018,august,san luis obispo county
8,8,0,2018,august,san luis obispo county
0,0,0,2018,august,san luis obispo county
19,6,0,2018,august,san diego county
2,1,0,2018,august,los angeles county
24,15,0,2018,august,san mateo county
0,1,0,2018,august,san mateo county
61,21,0,2018,august,san mateo county
9,10,0,2018,august,contra costa county
5,3,0,2018,august,contra costa county
8,0,0,2018,august,monterey county
8,3,0,2018,august,fresno county
40,36,2,2018,august,orange county
28,16,2,2018,august,santa barbara county
7,11,0,2018,august,santa barbara county
17,8,1,2018,august,santa clara county
7,13,0,2018,august,santa clara county
3,2,0,2018,august,santa clara county
27,7,0,2018,august,los angeles county
22,19,0,2018,august,santa cruz county
12,14,0,2018,august,santa cruz county
0,0,0,2018,august,santa cruz county
9,5,0,2018,august,los angeles county
37,26,0,2018,august,santa barbara county
55,44,0,2018,august,los angeles county
7,4,0,2018,august,ventura county
38,48,1,2018,august,sonoma county
30,3,0,2018,august,san diego county
11,1,0,2018,august,santa clara county
7,1,1,2018,august,santa cruz county
6,1,0,2018,august,orange county
9,2,0,2018,august,monterey county
6,1,0,2018,august,sonoma county
6,9,0,2018,august,fresno county
2,0,0,2018,august,kern county
20,55,0,2018,august,shasta county
0,0,0,2018,august,shasta county
1,2,0,2018,august,sierra county
0,0,0,2018,august,placer county
0,0,0,2018,august,los angeles county
6,7,0,2018,august,los angeles county
0,0,0,2018,august,sonoma county
16,12,0,2018,august,ventura county
1,2,0,2018,august,siskiyou county
2,4,0,2018,august,san diego county
3,5,0,2018,august,solano county
1,1,0,2018,august,monterey county
0,0,0,2018,august,santa barbara county
4,4,0,2018,august,sonoma county
0,0,0,2018,august,sonoma county
19,42,0,2018,august,sonoma county
0,0,0,2018,august,sonoma county
0,0,0,2018,august,sonoma county
12,3,0,2018,august,tuolumne county
1,2,0,2018,august,los angeles county
23,23,1,2018,august,los angeles county
4,6,0,2018,august,el dorado county
4,1,0,2018,august,los angeles county
16,11,0,2018,august,san mateo county
1,0,0,2018,august,napa county
0,0,0,2018,august,kern county
8,25,2,2018,august,stanislaus county
4,3,0,2018,august,orange county
1,0,0,2018,august,fresno county
69,110,5,2018,august,san joaquin county
1,1,0,2018,august,san joaquin county
3,4,0,2018,august,solano county
27,25,1,2018,august,santa clara county
17,17,0,2018,august,lassen county
4,7,0,2018,august,sutter county
4,1,0,2018,august,amador county
2,3,0,2018,august,kern county
7,4,0,2018,august,kern county
0,0,0,2018,august,san bernardino county
6,8,1,2018,august,tehama county
17,10,0,2018,august,riverside county
1,0,0,2018,august,los angeles county
24,5,0,2018,august,ventura county
33,24,0,2018,august,los angeles county
16,10,0,2018,august,san joaquin county
5,6,1,2018,august,trinity county
3,2,0,2018,august,nevada county
27,10,0,2018,august,tulare county
20,8,0,2018,august,tulare county
0,0,0,2018,august,siskiyou county
7,9,1,2018,august,tuolumne county
21,21,0,2018,august,stanislaus county
14,2,1,2018,august,orange county
5,0,0,2018,august,san bernardino county
0,0,0,2018,august,sacramento county
1,0,0,2018,august,sacramento county
9,3,0,2018,august,alameda county
1,1,0,2018,august,yolo county
3,0,0,2018,august,orange county
5,4,0,2018,august,los angeles county
2,0,0,2018,august,sacramento county
0,0,0,2018,august,merced county
2,0,0,2018,august,riverside county
3,0,0,2018,august,san diego county
4,1,0,2018,august,san francisco county
2,0,0,2018,august,santa barbara county
0,0,0,2018,august,santa cruz county
18,4,0,2018,august,mendocino county
14,4,0,2018,august,alameda county
0,0,0,2018,august,alameda county
0,0,0,2018,august,amador county
0,0,0,2018,august,butte county
0,0,0,2018,august,calaveras county
0,0,0,2018,august,colusa county
0,0,0,2018,august,contra costa county
0,0,0,2018,august,el dorado county
0,0,0,2018,august,fresno county
0,0,0,2018,august,glenn county
0,0,0,2018,august,humboldt county
0,0,0,2018,august,imperial county
0,0,0,2018,august,inyo county
0,0,0,2018,august,kern county
0,0,0,2018,august,kings county
0,0,0,2018,august,lassen county
0,0,0,2018,august,los angeles county
0,0,0,2018,august,madera county
0,0,0,2018,august,mendocino county
0,0,0,2018,august,merced county
0,0,0,2018,august,modoc county
0,0,0,2018,august,monterey county
0,0,0,2018,august,napa county
0,0,0,2018,august,nevada county
0,0,0,2018,august,orange county
0,0,0,2018,august,placer county
0,0,0,2018,august,plumas county
0,0,0,2018,august,riverside county
0,0,0,2018,august,sacramento county
0,0,0,2018,august,san benito county
0,0,0,2018,august,san bernardino county
0,0,0,2018,august,san francisco county
1,0,0,2018,august,san joaquin county
0,0,0,2018,august,san luis obispo county
0,0,0,2018,august,san mateo county
0,0,0,2018,august,santa barbara county
0,0,0,2018,august,santa clara county
0,0,0,2018,august,santa cruz county
0,0,0,2018,august,shasta county
0,0,0,2018,august,sierra county
0,0,0,2018,august,siskiyou county
0,0,0,2018,august,solano county
0,0,0,2018,august,sonoma county
0,0,0,2018,august,stanislaus county
0,0,0,2018,august,sutter county
0,0,0,2018,august,tehama county
0,0,0,2018,august,trinity county
0,0,0,2018,august,tulare county
0,0,0,2018,august,ventura county
0,0,0,2018,august,yolo county
0,0,0,2018,august,yuba county
28,13,0,2018,august,san bernardino county
40,11,0,2018,august,solano county
17,24,0,2018,august,solano county
54,16,0,2018,august,ventura county
11,10,1,2018,august,ventura county
1,0,0,2018,august,ventura county
2,0,0,2018,august,los angeles county
31,37,0,2018,august,san bernardino county
0,0,0,2018,august,orange county
40,12,0,2018,august,tulare county
18,13,1,2018,august,san diego county
1,3,0,2018,august,los angeles county
12,1,0,2018,august,contra costa county
0,1,0,2018,august,stanislaus county
5,9,0,2018,august,santa cruz county
2,0,0,2018,august,siskiyou county
25,11,0,2018,august,los angeles county
21,7,0,2018,august,los angeles county
47,15,1,2018,august,yolo county
0,0,0,2018,august,santa clara county
19,0,0,2018,august,los angeles county
21,9,0,2018,august,orange county
1,1,0,2018,august,imperial county
0,0,0,2018,august,yuba county
35,14,1,2018,august,los angeles county
5,2,0,2018,august,riverside county
1,3,0,2018,august,colusa county
1,0,0,2018,august,mendocino county
4,1,1,2018,august,sonoma county
1,2,0,2018,august,yolo county
2,0,1,2018,august,tulare county
29,14,1,2018,august,yolo county
2,4,0,2018,august,yolo county
5,0,0,2018,august,orange county
2,0,0,2018,august,napa county
11,2,0,2018,august,siskiyou county
41,14,0,2018,august,sutter county
6,9,0,2018,august,yuba county
12,0,0,2018,august,san bernardino county
6,1,0,2018,august,san bernardino county
1,9,1,2018,september,san bernardino county
4,2,0,2018,september,los angeles county
15,8,0,2018,september,alameda county
7,5,0,2018,september,alameda county
29,32,0,2018,september,alameda county
0,2,1,2018,september,alameda county
8,2,0,2018,september,alameda county
9,3,0,2018,september,los angeles county
3,2,0,2018,september,orange county
0,0,0,2018,september,santa barbara county
0,0,0,2018,september,alpine county
0,1,0,2018,september,modoc county
9,4,0,2018,september,amador county
16,1,0,2018,september,napa county
75,46,3,2018,september,orange county
6,1,0,2018,september,shasta county
0,0,0,2018,september,ventura county
0,0,0,2018,september,calaveras county
32,18,0,2018,september,contra costa county
19,9,0,2018,september,san bernardino county
19,1,1,2018,september,los angeles county
13,0,0,2018,september,humboldt county
11,2,0,2018,september,san luis obispo county
2,2,0,2018,september,los angeles county
5,8,0,2018,september,kern county
15,2,0,2018,september,san luis obispo county
0,5,0,2018,september,san luis obispo county
2,1,0,2018,september,san mateo county
12,13,0,2018,september,merced county
1,2,1,2018,september,placer county
1,1,0,2018,september,los angeles county
0,2,0,2018,september,kings county
10,19,1,2018,september,los angeles county
101,72,5,2018,september,kern county
13,9,0,2018,september,los angeles county
5,4,0,2018,september,riverside county
32,16,0,2018,september,san bernardino county
0,0,0,2018,september,san mateo county
0,0,0,2018,september,kern county
4,4,0,2018,september,riverside county
17,16,0,2018,september,los angeles county
7,3,0,2018,september,los angeles county
10,19,1,2018,september,los angeles county
1,2,0,2018,september,san mateo county
3,2,1,2018,september,solano county
39,13,1,2018,september,alameda county
9,4,0,2018,september,los angeles county
5,1,0,2018,september,san bernardino county
1,2,0,2018,september,butte county
5,6,0,2018,september,inyo county
9,3,0,2018,september,riverside county
0,0,0,2018,september,los angeles county
9,6,0,2018,september,imperial county
16,1,0,2018,september,orange county
20,7,0,2018,september,contra costa county
2,0,0,2018,september,san mateo county
2,0,0,2018,september,san mateo county
1,0,0,2018,september,santa barbara county
13,10,1,2018,september,orange county
38,11,0,2018,september,los angeles county
8,1,0,2018,september,san mateo county
6,8,0,2018,september,butte county
4,0,0,2018,september,alameda county
0,0,0,2018,september,alpine county
0,0,0,2018,september,amador county
1,0,0,2018,september,butte county
0,0,0,2018,september,calaveras county
0,0,0,2018,september,colusa county
0,0,0,2018,september,contra costa county
0,0,0,2018,september,del norte county
